"usstate","local_year","local_month","comaxvalue","rank"
"Wyoming",2014,11,0,39
"Colorado",2014,12,1.08953488372093,1
"Arizona",2014,12,0.973118279569893,2
"Alaska",2014,12,0.967741935483871,3
"Utah",2014,12,0.708,4
"Nevada",2014,12,0.68,5
"California",2014,12,0.679340028694405,6
"Florida",2014,12,0.664516129032258,7
"Virginia",2014,12,0.590909090909091,8
"New Mexico",2014,12,0.583870967741936,9
"North Carolina",2014,12,0.529032258064516,10
"Alabama",2014,12,0.494736842105263,11
"Georgia",2014,12,0.487096774193548,12
"New Jersey",2014,12,0.469354838709677,13
"District Of Columbia",2014,12,0.438709677419355,14
"Oregon",2014,12,0.4375,15
"New York",2014,12,0.416129032258064,16
"Texas",2014,12,0.413425925925926,17
"Louisiana",2014,12,0.406451612903226,18
"Arkansas",2014,12,0.406451612903226,19
"Illinois",2014,12,0.386046511627907,20
"Minnesota",2014,12,0.362962962962963,21
"Oklahoma",2014,12,0.353225806451613,22
"Missouri",2014,12,0.351612903225807,23
"Hawaii",2014,12,0.346774193548388,24
"Kansas",2014,12,0.346428571428571,25
"Indiana",2014,12,0.342857142857143,26
"Rhode Island",2014,12,0.338709677419355,27
"Kentucky",2014,12,0.331578947368421,28
"Ohio",2014,12,0.325806451612903,29
"Maryland",2014,12,0.323655913978495,30
"South Dakota",2014,12,0.32258064516129,31
"Maine",2014,12,0.320967741935484,32
"Iowa",2014,12,0.283870967741935,33
"Connecticut",2014,12,0.28135593220339,34
"Pennsylvania",2014,12,0.25,35
"New Hampshire",2014,12,0.235483870967742,36
"North Dakota",2014,12,0.211764705882353,37
"Wyoming",2014,12,0.0342857142857143,38
"Alaska",2015,1,1.26666666666667,1
"Utah",2015,1,1.08709677419355,2
"Arizona",2015,1,0.873333333333333,3
"Nevada",2015,1,0.816129032258065,4
"California",2015,1,0.792401628222524,5
"Colorado",2015,1,0.765591397849462,6
"Oregon",2015,1,0.641935483870968,7
"Florida",2015,1,0.62258064516129,8
"New Mexico",2015,1,0.559259259259259,9
"District Of Columbia",2015,1,0.541935483870968,10
"Georgia",2015,1,0.526923076923077,11
"New York",2015,1,0.479032258064516,12
"North Carolina",2015,1,0.471666666666667,13
"Indiana",2015,1,0.464285714285714,14
"Kansas",2015,1,0.461290322580645,15
"Texas",2015,1,0.456862745098039,16
"New Jersey",2015,1,0.456451612903226,17
"Delaware",2015,1,0.455555555555556,18
"Oklahoma",2015,1,0.443548387096774,19
"Arkansas",2015,1,0.441935483870968,20
"Illinois",2015,1,0.429032258064516,21
"Virginia",2015,1,0.419354838709677,22
"Missouri",2015,1,0.416129032258065,23
"Minnesota",2015,1,0.393548387096774,24
"Maine",2015,1,0.380645161290323,25
"Louisiana",2015,1,0.37741935483871,26
"Pennsylvania",2015,1,0.3704,27
"Maryland",2015,1,0.36989247311828,28
"Ohio",2015,1,0.360215053763441,29
"Hawaii",2015,1,0.359677419354839,30
"Rhode Island",2015,1,0.358064516129032,31
"South Dakota",2015,1,0.332258064516129,32
"Iowa",2015,1,0.309677419354839,33
"Kentucky",2015,1,0.3,34
"Alabama",2015,1,0.3,34
"Connecticut",2015,1,0.289655172413793,36
"New Hampshire",2015,1,0.251612903225806,37
"North Dakota",2015,1,0.196774193548387,38
"Wyoming",2015,1,0.0516129032258065,39
"Alaska",2015,2,1.225,1
"Arizona",2015,2,0.76144578313253,2
"California",2015,2,0.610429447852761,3
"Colorado",2015,2,0.597222222222222,4
"Utah",2015,2,0.575,5
"Oregon",2015,2,0.575,5
"New Jersey",2015,2,0.528571428571429,7
"Nevada",2015,2,0.510714285714286,8
"Delaware",2015,2,0.5,9
"New York",2015,2,0.5,10
"District Of Columbia",2015,2,0.474074074074074,11
"Georgia",2015,2,0.467857142857143,12
"Massachusetts",2015,2,0.45,13
"Rhode Island",2015,2,0.439285714285714,14
"Kansas",2015,2,0.425,15
"New Mexico",2015,2,0.421428571428571,16
"Florida",2015,2,0.417857142857143,17
"Virginia",2015,2,0.403571428571429,18
"Maine",2015,2,0.389285714285714,19
"Maryland",2015,2,0.377631578947368,20
"North Carolina",2015,2,0.376363636363636,21
"Ohio",2015,2,0.371428571428571,22
"Minnesota",2015,2,0.368,23
"Texas",2015,2,0.367910447761194,24
"Connecticut",2015,2,0.367857142857143,25
"Arkansas",2015,2,0.357142857142857,26
"Indiana",2015,2,0.356,27
"Oklahoma",2015,2,0.350909090909091,28
"Pennsylvania",2015,2,0.346428571428571,29
"Missouri",2015,2,0.332142857142857,30
"South Dakota",2015,2,0.311764705882353,31
"Louisiana",2015,2,0.310714285714286,32
"Iowa",2015,2,0.307142857142857,33
"Hawaii",2015,2,0.307142857142857,34
"Illinois",2015,2,0.285714285714286,35
"New Hampshire",2015,2,0.259090909090909,36
"North Dakota",2015,2,0.210714285714286,37
"Wyoming",2015,2,0.0553571428571429,38
"Oregon",2015,3,0.748387096774194,1
"Florida",2015,3,0.658064516129032,2
"Arizona",2015,3,0.60752688172043,3
"Alaska",2015,3,0.577777777777778,4
"Colorado",2015,3,0.571111111111111,5
"New York",2015,3,0.530645161290323,6
"Utah",2015,3,0.525806451612903,7
"California",2015,3,0.515718157181572,8
"District Of Columbia",2015,3,0.464516129032258,9
"New Jersey",2015,3,0.454838709677419,10
"Georgia",2015,3,0.451612903225807,11
"Missouri",2015,3,0.441935483870968,12
"Massachusetts",2015,3,0.426666666666667,13
"Rhode Island",2015,3,0.425806451612903,14
"Kansas",2015,3,0.415384615384616,15
"Ohio",2015,3,0.41505376344086,16
"Illinois",2015,3,0.368518518518519,17
"Virginia",2015,3,0.366666666666667,18
"Minnesota",2015,3,0.36551724137931,19
"Oklahoma",2015,3,0.348076923076923,20
"Nevada",2015,3,0.345161290322581,21
"Maryland",2015,3,0.341891891891892,22
"Hawaii",2015,3,0.340322580645161,23
"North Carolina",2015,3,0.336666666666667,24
"Texas",2015,3,0.331578947368421,25
"Arkansas",2015,3,0.329032258064516,26
"New Mexico",2015,3,0.325806451612903,27
"Connecticut",2015,3,0.325396825396825,28
"Pennsylvania",2015,3,0.322900763358779,29
"South Dakota",2015,3,0.321428571428571,30
"Maine",2015,3,0.32,31
"Alabama",2015,3,0.310714285714286,32
"Louisiana",2015,3,0.293548387096774,33
"Indiana",2015,3,0.290322580645161,34
"Iowa",2015,3,0.2875,35
"New Hampshire",2015,3,0.241935483870968,36
"North Dakota",2015,3,0.212903225806452,37
"Wyoming",2015,3,0.0383333333333333,38
"Colorado",2015,4,0.470238095238095,1
"Arizona",2015,4,0.447777777777778,2
"Oregon",2015,4,0.43,3
"Florida",2015,4,0.415384615384615,4
"Ohio",2015,4,0.396774193548387,5
"Georgia",2015,4,0.39,6
"Hawaii",2015,4,0.381914893617021,7
"Kentucky",2015,4,0.381818181818182,8
"Illinois",2015,4,0.375510204081633,9
"Indiana",2015,4,0.370833333333333,10
"Utah",2015,4,0.363333333333333,11
"California",2015,4,0.36264367816092,12
"Missouri",2015,4,0.36,13
"District Of Columbia",2015,4,0.35,14
"New York",2015,4,0.348333333333333,15
"New Jersey",2015,4,0.346666666666667,16
"Massachusetts",2015,4,0.345833333333333,17
"Minnesota",2015,4,0.332,18
"Kansas",2015,4,0.32962962962963,19
"North Carolina",2015,4,0.32,20
"Oklahoma",2015,4,0.315151515151515,21
"Iowa",2015,4,0.305,22
"Alaska",2015,4,0.3,23
"Nevada",2015,4,0.3,24
"Virginia",2015,4,0.3,24
"Alabama",2015,4,0.29,26
"Maine",2015,4,0.286274509803922,27
"Rhode Island",2015,4,0.28,28
"Connecticut",2015,4,0.277777777777777,29
"South Dakota",2015,4,0.274074074074074,30
"Arkansas",2015,4,0.273333333333333,31
"Washington",2015,4,0.266666666666667,32
"Maryland",2015,4,0.254285714285714,33
"Louisiana",2015,4,0.253333333333333,34
"Pennsylvania",2015,4,0.244360902255639,35
"Texas",2015,4,0.241549295774648,36
"New Mexico",2015,4,0.234782608695652,37
"North Dakota",2015,4,0.21,38
"New Hampshire",2015,4,0.203333333333333,39
"Wyoming",2015,4,0.05,40
"Kentucky",2015,5,0.6,1
"Florida",2015,5,0.533333333333333,2
"Georgia",2015,5,0.451612903225807,3
"Colorado",2015,5,0.404545454545454,4
"Indiana",2015,5,0.37741935483871,5
"Arizona",2015,5,0.372093023255814,6
"Illinois",2015,5,0.366129032258065,7
"Hawaii",2015,5,0.362903225806452,8
"Delaware",2015,5,0.35,9
"Ohio",2015,5,0.344117647058824,10
"Alabama",2015,5,0.342857142857143,11
"Minnesota",2015,5,0.330769230769231,12
"New York",2015,5,0.32258064516129,13
"Missouri",2015,5,0.32,14
"Utah",2015,5,0.296774193548387,15
"Kansas",2015,5,0.292592592592593,16
"North Carolina",2015,5,0.291666666666667,17
"Massachusetts",2015,5,0.287096774193548,18
"California",2015,5,0.279525222551929,19
"Alaska",2015,5,0.274193548387097,20
"New Jersey",2015,5,0.267741935483871,21
"District Of Columbia",2015,5,0.267741935483871,22
"Arkansas",2015,5,0.263333333333333,23
"Maine",2015,5,0.262857142857143,24
"Oregon",2015,5,0.261290322580645,25
"Pennsylvania",2015,5,0.255704697986577,26
"Virginia",2015,5,0.251612903225807,27
"Oklahoma",2015,5,0.245161290322581,28
"Washington",2015,5,0.241176470588235,29
"Louisiana",2015,5,0.238709677419355,30
"Iowa",2015,5,0.235483870967742,31
"Nevada",2015,5,0.233333333333333,32
"Rhode Island",2015,5,0.223076923076923,33
"New Mexico",2015,5,0.219354838709677,34
"Tennessee",2015,5,0.216666666666667,35
"Connecticut",2015,5,0.216666666666667,36
"Maryland",2015,5,0.213513513513513,37
"South Dakota",2015,5,0.208571428571429,38
"Texas",2015,5,0.202097902097902,39
"North Dakota",2015,5,0.196774193548387,40
"New Hampshire",2015,5,0.186666666666667,41
"Wyoming",2015,5,0.05,42
"Florida",2015,6,0.506666666666667,1
"Colorado",2015,6,0.419512195121951,2
"Alaska",2015,6,0.396551724137931,3
"Illinois",2015,6,0.366037735849057,4
"Georgia",2015,6,0.36,5
"Kansas",2015,6,0.35,6
"Arizona",2015,6,0.338888888888889,7
"Minnesota",2015,6,0.324137931034483,8
"Massachusetts",2015,6,0.316666666666667,9
"Ohio",2015,6,0.31566265060241,10
"Alabama",2015,6,0.310344827586207,11
"Missouri",2015,6,0.306666666666667,12
"Hawaii",2015,6,0.30566037735849,13
"Indiana",2015,6,0.303333333333333,14
"California",2015,6,0.301044776119403,15
"Oklahoma",2015,6,0.296551724137931,16
"New York",2015,6,0.278333333333333,17
"Virginia",2015,6,0.276666666666667,18
"Kentucky",2015,6,0.269230769230769,19
"New Jersey",2015,6,0.264285714285714,20
"Utah",2015,6,0.253333333333333,21
"District Of Columbia",2015,6,0.25,22
"Maine",2015,6,0.25,23
"Arkansas",2015,6,0.246666666666667,24
"Iowa",2015,6,0.246666666666667,25
"North Carolina",2015,6,0.243396226415094,26
"Louisiana",2015,6,0.24,27
"Connecticut",2015,6,0.22,28
"South Dakota",2015,6,0.213333333333333,29
"New Mexico",2015,6,0.210714285714286,30
"Rhode Island",2015,6,0.21,31
"Oregon",2015,6,0.206666666666667,32
"Washington",2015,6,0.203333333333333,33
"Nevada",2015,6,0.2,34
"North Dakota",2015,6,0.2,35
"Maryland",2015,6,0.192045454545454,36
"Tennessee",2015,6,0.19,37
"Texas",2015,6,0.188549618320611,38
"New Hampshire",2015,6,0.183333333333333,39
"Pennsylvania",2015,6,0.171681415929204,40
"Wyoming",2015,6,0.0339285714285714,41
"Alaska",2015,7,0.516666666666667,1
"Illinois",2015,7,0.461290322580645,2
"Florida",2015,7,0.451612903225806,3
"Colorado",2015,7,0.413978494623656,4
"Arkansas",2015,7,0.396774193548387,5
"Alabama",2015,7,0.396774193548387,6
"Georgia",2015,7,0.37741935483871,7
"Ohio",2015,7,0.372093023255814,8
"Indiana",2015,7,0.370833333333333,9
"Kansas",2015,7,0.367857142857143,10
"District Of Columbia",2015,7,0.352,11
"Minnesota",2015,7,0.348387096774194,12
"Missouri",2015,7,0.347368421052632,13
"Virginia",2015,7,0.344086021505376,14
"Massachusetts",2015,7,0.338709677419355,15
"Kentucky",2015,7,0.332258064516129,16
"Delaware",2015,7,0.32962962962963,17
"New York",2015,7,0.329032258064516,18
"New Jersey",2015,7,0.304838709677419,19
"Maine",2015,7,0.3,20
"Hawaii",2015,7,0.296078431372549,21
"Iowa",2015,7,0.291935483870968,22
"North Carolina",2015,7,0.278333333333333,23
"Oklahoma",2015,7,0.270967741935484,24
"Rhode Island",2015,7,0.267741935483871,25
"North Dakota",2015,7,0.259259259259259,26
"Connecticut",2015,7,0.25609756097561,27
"Pennsylvania",2015,7,0.254918032786885,28
"Maryland",2015,7,0.251685393258427,29
"Arizona",2015,7,0.249462365591398,30
"South Dakota",2015,7,0.244444444444445,31
"California",2015,7,0.230825958702065,32
"Washington",2015,7,0.225806451612903,33
"Nevada",2015,7,0.225806451612903,34
"Utah",2015,7,0.225,35
"New Hampshire",2015,7,0.22258064516129,36
"Oregon",2015,7,0.196774193548387,37
"Louisiana",2015,7,0.196774193548387,38
"Tennessee",2015,7,0.195,39
"New Mexico",2015,7,0.190322580645161,40
"Texas",2015,7,0.173202614379085,41
"Wyoming",2015,7,0.124137931034483,42
"Florida",2015,8,0.729032258064516,1
"Hawaii",2015,8,0.555932203389831,2
"Illinois",2015,8,0.49622641509434,3
"Colorado",2015,8,0.460919540229885,4
"Arkansas",2015,8,0.409677419354839,5
"Kansas",2015,8,0.390322580645161,6
"Indiana",2015,8,0.387096774193548,7
"Oklahoma",2015,8,0.373333333333333,8
"Georgia",2015,8,0.365384615384615,9
"Kentucky",2015,8,0.358333333333333,10
"Minnesota",2015,8,0.345161290322581,11
"Arizona",2015,8,0.339784946236559,12
"Ohio",2015,8,0.320224719101124,13
"California",2015,8,0.314078374455733,14
"Virginia",2015,8,0.312903225806452,15
"Delaware",2015,8,0.312903225806452,16
"Massachusetts",2015,8,0.309677419354839,17
"Nevada",2015,8,0.297368421052632,18
"North Carolina",2015,8,0.290322580645161,19
"New Jersey",2015,8,0.279032258064516,20
"Alabama",2015,8,0.27741935483871,21
"Iowa",2015,8,0.269354838709678,22
"District Of Columbia",2015,8,0.264516129032258,23
"Connecticut",2015,8,0.255172413793103,24
"Oregon",2015,8,0.245161290322581,25
"Louisiana",2015,8,0.244827586206897,26
"New York",2015,8,0.243548387096774,27
"Maine",2015,8,0.243333333333333,28
"South Dakota",2015,8,0.236,29
"Texas",2015,8,0.234502923976608,30
"Rhode Island",2015,8,0.232258064516129,31
"New Mexico",2015,8,0.232258064516129,32
"Washington",2015,8,0.22258064516129,33
"Maryland",2015,8,0.221505376344086,34
"Alaska",2015,8,0.219354838709677,35
"North Dakota",2015,8,0.2,36
"New Hampshire",2015,8,0.190322580645161,37
"Tennessee",2015,8,0.190322580645161,38
"Wyoming",2015,8,0.125806451612903,39
"Pennsylvania",2015,8,0.118791946308725,40
"Florida",2015,9,0.573333333333334,1
"Colorado",2015,9,0.498823529411765,2
"Georgia",2015,9,0.437931034482759,3
"Indiana",2015,9,0.416666666666667,4
"Illinois",2015,9,0.411627906976744,5
"Delaware",2015,9,0.4,6
"Arizona",2015,9,0.396666666666667,7
"Arkansas",2015,9,0.393333333333334,8
"Hawaii",2015,9,0.3875,9
"Ohio",2015,9,0.367105263157895,10
"Louisiana",2015,9,0.366666666666667,11
"California",2015,9,0.365830721003135,12
"Kansas",2015,9,0.352173913043478,13
"Kentucky",2015,9,0.35,14
"Alabama",2015,9,0.346666666666667,15
"Oregon",2015,9,0.346666666666667,15
"Oklahoma",2015,9,0.346666666666667,17
"Missouri",2015,9,0.342857142857143,18
"Minnesota",2015,9,0.336666666666667,19
"Massachusetts",2015,9,0.333333333333333,20
"Virginia",2015,9,0.333333333333333,20
"Nevada",2015,9,0.32,22
"North Carolina",2015,9,0.298333333333333,23
"New York",2015,9,0.298333333333333,24
"New Jersey",2015,9,0.298181818181818,25
"Alaska",2015,9,0.289655172413793,26
"District Of Columbia",2015,9,0.286206896551724,27
"Iowa",2015,9,0.28,28
"Texas",2015,9,0.274666666666667,29
"Maine",2015,9,0.274137931034483,30
"Connecticut",2015,9,0.271910112359551,31
"Maryland",2015,9,0.259302325581395,32
"Rhode Island",2015,9,0.25,33
"New Mexico",2015,9,0.246666666666667,34
"Washington",2015,9,0.226666666666667,35
"South Dakota",2015,9,0.21,36
"New Hampshire",2015,9,0.2,37
"Tennessee",2015,9,0.2,38
"Pennsylvania",2015,9,0.185271317829458,39
"North Dakota",2015,9,0.18,40
"Wyoming",2015,9,0.0933333333333333,41
"Colorado",2015,10,0.603296703296703,1
"Hawaii",2015,10,0.59672131147541,2
"Florida",2015,10,0.554838709677419,3
"Arizona",2015,10,0.544186046511627,4
"Alaska",2015,10,0.525806451612903,5
"Georgia",2015,10,0.522580645161291,6
"Oregon",2015,10,0.503225806451613,7
"Kansas",2015,10,0.5,8
"California",2015,10,0.476271186440677,9
"Utah",2015,10,0.44,10
"North Carolina",2015,10,0.437096774193548,11
"Alabama",2015,10,0.419354838709677,12
"Indiana",2015,10,0.412903225806452,13
"Arkansas",2015,10,0.406451612903226,14
"Washington",2015,10,0.4,15
"Oklahoma",2015,10,0.390322580645161,16
"Texas",2015,10,0.378523489932886,17
"District Of Columbia",2015,10,0.37741935483871,18
"Kentucky",2015,10,0.37741935483871,19
"Missouri",2015,10,0.362068965517241,20
"Minnesota",2015,10,0.354838709677419,21
"Massachusetts",2015,10,0.341935483870968,22
"Virginia",2015,10,0.340860215053763,23
"Illinois",2015,10,0.339344262295082,24
"Louisiana",2015,10,0.338709677419355,25
"Ohio",2015,10,0.325,26
"Nevada",2015,10,0.323076923076923,27
"New Jersey",2015,10,0.309677419354839,28
"Connecticut",2015,10,0.283928571428571,29
"Maryland",2015,10,0.283870967741936,30
"New York",2015,10,0.279032258064516,31
"Iowa",2015,10,0.275862068965517,32
"New Mexico",2015,10,0.270967741935484,33
"Maine",2015,10,0.266666666666667,34
"Rhode Island",2015,10,0.251612903225806,35
"South Dakota",2015,10,0.206666666666667,36
"Tennessee",2015,10,0.193548387096774,37
"North Dakota",2015,10,0.183333333333333,38
"New Hampshire",2015,10,0.17741935483871,39
"Pennsylvania",2015,10,0.173983739837398,40
"Wyoming",2015,10,0.1,41
"Florida",2015,11,0.786666666666667,1
"Alaska",2015,11,0.785714285714286,2
"Arizona",2015,11,0.716666666666666,3
"California",2015,11,0.673730043541364,4
"Colorado",2015,11,0.6625,5
"New Jersey",2015,11,0.645,6
"District Of Columbia",2015,11,0.59,7
"Hawaii",2015,11,0.586666666666667,8
"Oregon",2015,11,0.573333333333333,9
"North Carolina",2015,11,0.563333333333333,10
"Kansas",2015,11,0.538095238095238,11
"Washington",2015,11,0.533333333333333,12
"Virginia",2015,11,0.526666666666667,13
"Georgia",2015,11,0.52,14
"Nevada",2015,11,0.511764705882353,15
"Kentucky",2015,11,0.496666666666667,16
"Indiana",2015,11,0.49,17
"Missouri",2015,11,0.484615384615385,18
"New York",2015,11,0.47037037037037,19
"Arkansas",2015,11,0.47,20
"Maryland",2015,11,0.45,21
"Illinois",2015,11,0.441666666666667,22
"Ohio",2015,11,0.440476190476191,23
"Massachusetts",2015,11,0.44,24
"Alabama",2015,11,0.433333333333333,25
"Minnesota",2015,11,0.416666666666667,26
"New Mexico",2015,11,0.403333333333333,27
"Rhode Island",2015,11,0.4,28
"Oklahoma",2015,11,0.396666666666667,29
"Texas",2015,11,0.381818181818182,30
"Louisiana",2015,11,0.376666666666667,31
"Connecticut",2015,11,0.363333333333333,32
"Maine",2015,11,0.34,33
"Iowa",2015,11,0.253333333333333,34
"South Dakota",2015,11,0.246153846153846,35
"New Hampshire",2015,11,0.22,36
"Pennsylvania",2015,11,0.215492957746479,37
"North Dakota",2015,11,0.21,38
"Tennessee",2015,11,0.183333333333333,39
"Wyoming",2015,11,0.116666666666667,40
"Alaska",2015,12,0.958064516129032,1
"Arizona",2015,12,0.904838709677419,2
"Colorado",2015,12,0.890217391304348,3
"Utah",2015,12,0.732258064516129,4
"California",2015,12,0.708426966292134,5
"New Mexico",2015,12,0.687096774193548,6
"New Jersey",2015,12,0.666129032258065,7
"Nevada",2015,12,0.58,8
"Georgia",2015,12,0.567857142857143,9
"Hawaii",2015,12,0.533870967741936,10
"North Carolina",2015,12,0.52741935483871,11
"Virginia",2015,12,0.52258064516129,12
"Oklahoma",2015,12,0.52258064516129,13
"New York",2015,12,0.519354838709677,14
